ticker,report_date,fiscal_year,accession_number,metric_name,status,value,validation_reason,is_primary_root_item,root_metrics,root_causes
GOOGL,2025-12-31,2025,0001652044-26-000018,adjusted_net_debt,REVIEW_REQUIRED,,"לא ניתן לחשב מדד נגזר כי לא כל הרכיבים עברו PASS: {'total_debt': 'REVIEW_REQUIRED', 'cash_and_equivalents': 'PASS', 'short_term_investments': 'PASS'}",False,current_debt,current_debt::zero_inference_earliest_bucket_nonzero
GOOGL,2025-12-31,2025,0001652044-26-000018,invested_capital,REVIEW_REQUIRED,,"לא ניתן לחשב מדד נגזר כי לא כל הרכיבים עברו PASS: {'total_debt': 'REVIEW_REQUIRED', 'stockholders_equity': 'PASS', 'cash_and_equivalents': 'PASS', 'short_term_investments': 'PASS'}",False,current_debt,current_debt::zero_inference_earliest_bucket_nonzero
GOOGL,2025-12-31,2025,0001652044-26-000018,average_invested_capital,REVIEW_REQUIRED,,"לא ניתן לחשב מדד נגזר כי לא כל הרכיבים עברו PASS: {'invested_capital': 'REVIEW_REQUIRED', 'invested_capital_prior': 'REVIEW_REQUIRED'}",False,current_debt;current_debt_prior,current_debt::zero_inference_earliest_bucket_nonzero;current_debt_prior::zero_inference_prior_bucket_unreliable
GOOGL,2025-12-31,2025,0001652044-26-000018,roic,REVIEW_REQUIRED,,"לא ניתן לחשב מדד נגזר כי לא כל הרכיבים עברו PASS: {'nopat': 'PASS', 'average_invested_capital': 'REVIEW_REQUIRED'}",False,current_debt;current_debt_prior,current_debt::zero_inference_earliest_bucket_nonzero;current_debt_prior::zero_inference_prior_bucket_unreliable
AMZN,2021-12-31,2021,0001018724-22-000005,current_debt,REVIEW_REQUIRED,,current_debt = 0 לא הוסק (תנאי 2 לא הוכח): השורה המוקדמת ביותר בלוח הפירעונות ('2022') אינה אפס (1493000000.0) — לא ניתן לאשר שאין סכום לפירעון תוך 12 חודשים.,True,current_debt,current_debt::zero_inference_earliest_bucket_nonzero
AMZN,2021-12-31,2021,0001018724-22-000005,total_debt,REVIEW_REQUIRED,,"לא ניתן לחשב מדד נגזר כי לא כל הרכיבים עברו PASS: {'current_debt': 'REVIEW_REQUIRED', 'long_term_debt': 'PASS'}",False,current_debt,current_debt::zero_inference_earliest_bucket_nonzero
AMZN,2021-12-31,2021,0001018724-22-000005,adjusted_net_debt,REVIEW_REQUIRED,,"לא ניתן לחשב מדד נגזר כי לא כל הרכיבים עברו PASS: {'total_debt': 'REVIEW_REQUIRED', 'cash_and_equivalents': 'PASS', 'short_term_investments': 'PASS'}",False,current_debt,current_debt::zero_inference_earliest_bucket_nonzero
AMZN,2021-12-31,2021,0001018724-22-000005,invested_capital,REVIEW_REQUIRED,,"לא ניתן לחשב מדד נגזר כי לא כל הרכיבים עברו PASS: {'total_debt': 'REVIEW_REQUIRED', 'stockholders_equity': 'PASS', 'cash_and_equivalents': 'PASS', 'short_term_investments': 'PASS'}",False,current_debt,current_debt::zero_inference_earliest_bucket_nonzero
AMZN,2021-12-31,2021,0001018724-22-000005,average_invested_capital,REVIEW_REQUIRED,,"לא ניתן לחשב מדד נגזר כי לא כל הרכיבים עברו PASS: {'invested_capital': 'REVIEW_REQUIRED', 'invested_capital_prior': 'REVIEW_REQUIRED'}",False,current_debt;current_debt_prior,current_debt::zero_inference_earliest_bucket_nonzero;current_debt_prior::zero_inference_prior_bucket_unreliable
AMZN,2021-12-31,2021,0001018724-22-000005,roic,REVIEW_REQUIRED,,"לא ניתן לחשב מדד נגזר כי לא כל הרכיבים עברו PASS: {'nopat': 'PASS', 'average_invested_capital': 'REVIEW_REQUIRED'}",False,current_debt;current_debt_prior,current_debt::zero_inference_earliest_bucket_nonzero;current_debt_prior::zero_inference_prior_bucket_unreliable
AMZN,2022-12-31,2022,0001018724-23-000004,current_debt,REVIEW_REQUIRED,,current_debt = 0 לא הוסק (תנאי 2 לא הוכח): השורה המוקדמת ביותר בלוח הפירעונות ('2023') אינה אפס (3000000000.0) — לא ניתן לאשר שאין סכום לפירעון תוך 12 חודשים.,True,current_debt,current_debt::zero_inference_earliest_bucket_nonzero
AMZN,2022-12-31,2022,0001018724-23-000004,effective_tax_rate,REVIEW_REQUIRED,,Pretax Income אינו חיובי (-5936000000.0) — לא ניתן לחשב שיעור מס אפקטיבי מהימן.,True,effective_tax_rate,effective_tax_rate::pretax_income_not_positive
AMZN,2022-12-31,2022,0001018724-23-000004,total_debt,REVIEW_REQUIRED,,"לא ניתן לחשב מדד נגזר כי לא כל הרכיבים עברו PASS: {'current_debt': 'REVIEW_REQUIRED', 'long_term_debt': 'PASS'}",False,current_debt,current_debt::zero_inference_earliest_bucket_nonzero
AMZN,2022-12-31,2022,0001018724-23-000004,adjusted_net_debt,REVIEW_REQUIRED,,"לא ניתן לחשב מדד נגזר כי לא כל הרכיבים עברו PASS: {'total_debt': 'REVIEW_REQUIRED', 'cash_and_equivalents': 'PASS', 'short_term_investments': 'PASS'}",False,current_debt,current_debt::zero_inference_earliest_bucket_nonzero
AMZN,2022-12-31,2022,0001018724-23-000004,invested_capital,REVIEW_REQUIRED,,"לא ניתן לחשב מדד נגזר כי לא כל הרכיבים עברו PASS: {'total_debt': 'REVIEW_REQUIRED', 'stockholders_equity': 'PASS', 'cash_and_equivalents': 'PASS', 'short_term_investments': 'PASS'}",False,current_debt,current_debt::zero_inference_earliest_bucket_nonzero
AMZN,2022-12-31,2022,0001018724-23-000004,nopat,REVIEW_REQUIRED,,"לא ניתן לחשב מדד נגזר כי לא כל הרכיבים עברו PASS: {'operating_income': 'PASS', 'effective_tax_rate': 'REVIEW_REQUIRED'}",False,effective_tax_rate,effective_tax_rate::pretax_income_not_positive
AMZN,2022-12-31,2022,0001018724-23-000004,average_invested_capital,REVIEW_REQUIRED,,"לא ניתן לחשב מדד נגזר כי לא כל הרכיבים עברו PASS: {'invested_capital': 'REVIEW_REQUIRED', 'invested_capital_prior': 'REVIEW_REQUIRED'}",False,current_debt;current_debt_prior,current_debt::zero_inference_earliest_bucket_nonzero;current_debt_prior::zero_inference_prior_bucket_unreliable
AMZN,2022-12-31,2022,0001018724-23-000004,roic,REVIEW_REQUIRED,,"לא ניתן לחשב מדד נגזר כי לא כל הרכיבים עברו PASS: {'nopat': 'REVIEW_REQUIRED', 'average_invested_capital': 'REVIEW_REQUIRED'}",False,effective_tax_rate;current_debt;current_debt_prior,effective_tax_rate::pretax_income_not_positive;current_debt::zero_inference_earliest_bucket_nonzero;current_debt_prior::zero_inference_prior_bucket_unreliable
AMZN,2023-12-31,2023,0001018724-24-000008,current_debt,REVIEW_REQUIRED,,current_debt = 0 לא הוסק (תנאי 2 לא הוכח): השורה המוקדמת ביותר בלוח הפירעונות ('2024') אינה אפס (8500000000.0) — לא ניתן לאשר שאין סכום לפירעון תוך 12 חודשים.,True,current_debt,current_debt::zero_inference_earliest_bucket_nonzero
AMZN,2023-12-31,2023,0001018724-24-000008,total_debt,REVIEW_REQUIRED,,"לא ניתן לחשב מדד נגזר כי לא כל הרכיבים עברו PASS: {'current_debt': 'REVIEW_REQUIRED', 'long_term_debt': 'PASS'}",False,current_debt,current_debt::zero_inference_earliest_bucket_nonzero
AMZN,2023-12-31,2023,0001018724-24-000008,adjusted_net_debt,REVIEW_REQUIRED,,"לא ניתן לחשב מדד נגזר כי לא כל הרכיבים עברו PASS: {'total_debt': 'REVIEW_REQUIRED', 'cash_and_equivalents': 'PASS', 'short_term_investments': 'PASS'}",False,current_debt,current_debt::zero_inference_earliest_bucket_nonzero
AMZN,2023-12-31,2023,0001018724-24-000008,invested_capital,REVIEW_REQUIRED,,"לא ניתן לחשב מדד נגזר כי לא כל הרכיבים עברו PASS: {'total_debt': 'REVIEW_REQUIRED', 'stockholders_equity': 'PASS', 'cash_and_equivalents': 'PASS', 'short_term_investments': 'PASS'}",False,current_debt,current_debt::zero_inference_earliest_bucket_nonzero
AMZN,2023-12-31,2023,0001018724-24-000008,average_invested_capital,REVIEW_REQUIRED,,"לא ניתן לחשב מדד נגזר כי לא כל הרכיבים עברו PASS: {'invested_capital': 'REVIEW_REQUIRED', 'invested_capital_prior': 'REVIEW_REQUIRED'}",False,current_debt;current_debt_prior,current_debt::zero_inference_earliest_bucket_nonzero;current_debt_prior::zero_inference_prior_bucket_unreliable
AMZN,2023-12-31,2023,0001018724-24-000008,roic,REVIEW_REQUIRED,,"לא ניתן לחשב מדד נגזר כי לא כל הרכיבים עברו PASS: {'nopat': 'PASS', 'average_invested_capital': 'REVIEW_REQUIRED'}",False,current_debt;current_debt_prior,current_debt::zero_inference_earliest_bucket_nonzero;current_debt_prior::zero_inference_prior_bucket_unreliable
AMZN,2024-12-31,2024,0001018724-25-000004,current_debt,REVIEW_REQUIRED,,current_debt = 0 לא הוסק (תנאי 2 לא הוכח): השורה המוקדמת ביותר בלוח הפירעונות ('2025') אינה אפס (5000000000.0) — לא ניתן לאשר שאין סכום לפירעון תוך 12 חודשים.,True,current_debt,current_debt::zero_inference_earliest_bucket_nonzero
AMZN,2024-12-31,2024,0001018724-25-000004,total_debt,REVIEW_REQUIRED,,"לא ניתן לחשב מדד נגזר כי לא כל הרכיבים עברו PASS: {'current_debt': 'REVIEW_REQUIRED', 'long_term_debt': 'PASS'}",False,current_debt,current_debt::zero_inference_earliest_bucket_nonzero
AMZN,2024-12-31,2024,0001018724-25-000004,adjusted_net_debt,REVIEW_REQUIRED,,"לא ניתן לחשב מדד נגזר כי לא כל הרכיבים עברו PASS: {'total_debt': 'REVIEW_REQUIRED', 'cash_and_equivalents': 'PASS', 'short_term_investments': 'PASS'}",False,current_debt,current_debt::zero_inference_earliest_bucket_nonzero
AMZN,2024-12-31,2024,0001018724-25-000004,invested_capital,REVIEW_REQUIRED,,"לא ניתן לחשב מדד נגזר כי לא כל הרכיבים עברו PASS: {'total_debt': 'REVIEW_REQUIRED', 'stockholders_equity': 'PASS', 'cash_and_equivalents': 'PASS', 'short_term_investments': 'PASS'}",False,current_debt,current_debt::zero_inference_earliest_bucket_nonzero
AMZN,2024-12-31,2024,0001018724-25-000004,average_invested_capital,REVIEW_REQUIRED,,"לא ניתן לחשב מדד נגזר כי לא כל הרכיבים עברו PASS: {'invested_capital': 'REVIEW_REQUIRED', 'invested_capital_prior': 'REVIEW_REQUIRED'}",False,current_debt;current_debt_prior,current_debt::zero_inference_earliest_bucket_nonzero;current_debt_prior::zero_inference_prior_bucket_unreliable
AMZN,2024-12-31,2024,0001018724-25-000004,roic,REVIEW_REQUIRED,,"לא ניתן לחשב מדד נגזר כי לא כל הרכיבים עברו PASS: {'nopat': 'PASS', 'average_invested_capital': 'REVIEW_REQUIRED'}",False,current_debt;current_debt_prior,current_debt::zero_inference_earliest_bucket_nonzero;current_debt_prior::zero_inference_prior_bucket_unreliable
AMZN,2025-12-31,2025,0001018724-26-000004,current_debt,REVIEW_REQUIRED,,current_debt = 0 לא הוסק (תנאי 2 לא הוכח): השורה המוקדמת ביותר בלוח הפירעונות ('2026') אינה אפס (2752000000.0) — לא ניתן לאשר שאין סכום לפירעון תוך 12 חודשים.,True,current_debt,current_debt::zero_inference_earliest_bucket_nonzero
AMZN,2025-12-31,2025,0001018724-26-000004,total_debt,REVIEW_REQUIRED,,"לא ניתן לחשב מדד נגזר כי לא כל הרכיבים עברו PASS: {'current_debt': 'REVIEW_REQUIRED', 'long_term_debt': 'PASS'}",False,current_debt,current_debt::zero_inference_earliest_bucket_nonzero
AMZN,2025-12-31,2025,0001018724-26-000004,adjusted_net_debt,REVIEW_REQUIRED,,"לא ניתן לחשב מדד נגזר כי לא כל הרכיבים עברו PASS: {'total_debt': 'REVIEW_REQUIRED', 'cash_and_equivalents': 'PASS', 'short_term_investments': 'PASS'}",False,current_debt,current_debt::zero_inference_earliest_bucket_nonzero
AMZN,2025-12-31,2025,0001018724-26-000004,invested_capital,REVIEW_REQUIRED,,"לא ניתן לחשב מדד נגזר כי לא כל הרכיבים עברו PASS: {'total_debt': 'REVIEW_REQUIRED', 'stockholders_equity': 'PASS', 'cash_and_equivalents': 'PASS', 'short_term_investments': 'PASS'}",False,current_debt,current_debt::zero_inference_earliest_bucket_nonzero
AMZN,2025-12-31,2025,0001018724-26-000004,average_invested_capital,REVIEW_REQUIRED,,"לא ניתן לחשב מדד נגזר כי לא כל הרכיבים עברו PASS: {'invested_capital': 'REVIEW_REQUIRED', 'invested_capital_prior': 'REVIEW_REQUIRED'}",False,current_debt;current_debt_prior,current_debt::zero_inference_earliest_bucket_nonzero;current_debt_prior::zero_inference_prior_bucket_unreliable
AMZN,2025-12-31,2025,0001018724-26-000004,roic,REVIEW_REQUIRED,,"לא ניתן לחשב מדד נגזר כי לא כל הרכיבים עברו PASS: {'nopat': 'PASS', 'average_invested_capital': 'REVIEW_REQUIRED'}",False,current_debt;current_debt_prior,current_debt::zero_inference_earliest_bucket_nonzero;current_debt_prior::zero_inference_prior_bucket_unreliable
MU,2021-09-02,2021,0000723125-21-000065,cash_and_equivalents,REVIEW_REQUIRED,,לא נמצאה אף שורת 'cash_and_equivalents' בתוך Statement role ראשי התואם לכללי ה-Role של המדד.,True,cash_and_equivalents,cash_and_equivalents::row_not_found
MU,2021-09-02,2021,0000723125-21-000065,pretax_income,REVIEW_REQUIRED,,"לא ניתן לזהות שורת 'pretax_income' יחידה וחד-משמעית.
מספר שורות מועמדות כוללות: 1, מתוכן 'attributable': 0, 'plain': 0",True,pretax_income,pretax_income::row_ambiguous
MU,2021-09-02,2021,0000723125-21-000065,effective_tax_rate,REVIEW_REQUIRED,,"לא ניתן לחשב Effective Tax Rate כי לא כל הרכיבים עברו PASS: {'pretax_income': 'REVIEW_REQUIRED', 'income_tax_expense': 'PASS'}",False,pretax_income,pretax_income::row_ambiguous
MU,2021-09-02,2021,0000723125-21-000065,adjusted_net_debt,REVIEW_REQUIRED,,"לא ניתן לחשב מדד נגזר כי לא כל הרכיבים עברו PASS: {'total_debt': 'PASS', 'cash_and_equivalents': 'REVIEW_REQUIRED', 'short_term_investments': 'PASS'}",False,cash_and_equivalents,cash_and_equivalents::row_not_found
MU,2021-09-02,2021,0000723125-21-000065,invested_capital,REVIEW_REQUIRED,,"לא ניתן לחשב מדד נגזר כי לא כל הרכיבים עברו PASS: {'total_debt': 'PASS', 'stockholders_equity': 'PASS', 'cash_and_equivalents': 'REVIEW_REQUIRED', 'short_term_investments': 'PASS'}",False,cash_and_equivalents,cash_and_equivalents::row_not_found
MU,2021-09-02,2021,0000723125-21-000065,nopat,REVIEW_REQUIRED,,"לא ניתן לחשב מדד נגזר כי לא כל הרכיבים עברו PASS: {'operating_income': 'PASS', 'effective_tax_rate': 'REVIEW_REQUIRED'}",False,pretax_income,pretax_income::row_ambiguous
MU,2021-09-02,2021,0000723125-21-000065,average_invested_capital,REVIEW_REQUIRED,,"לא ניתן לחשב מדד נגזר כי לא כל הרכיבים עברו PASS: {'invested_capital': 'REVIEW_REQUIRED', 'invested_capital_prior': 'REVIEW_REQUIRED'}",False,cash_and_equivalents;cash_and_equivalents_prior,cash_and_equivalents::row_not_found;cash_and_equivalents_prior::row_not_found
MU,2021-09-02,2021,0000723125-21-000065,roic,REVIEW_REQUIRED,,"לא ניתן לחשב מדד נגזר כי לא כל הרכיבים עברו PASS: {'nopat': 'REVIEW_REQUIRED', 'average_invested_capital': 'REVIEW_REQUIRED'}",False,pretax_income;cash_and_equivalents;cash_and_equivalents_prior,pretax_income::row_ambiguous;cash_and_equivalents::row_not_found;cash_and_equivalents_prior::row_not_found
MU,2022-09-01,2022,0000723125-22-000048,cash_and_equivalents,REVIEW_REQUIRED,,לא נמצאה אף שורת 'cash_and_equivalents' בתוך Statement role ראשי התואם לכללי ה-Role של המדד.,True,cash_and_equivalents,cash_and_equivalents::row_not_found
MU,2022-09-01,2022,0000723125-22-000048,pretax_income,REVIEW_REQUIRED,,"לא ניתן לזהות שורת 'pretax_income' יחידה וחד-משמעית.
מספר שורות מועמדות כוללות: 1, מתוכן 'attributable': 0, 'plain': 0",True,pretax_income,pretax_income::row_ambiguous
MU,2022-09-01,2022,0000723125-22-000048,effective_tax_rate,REVIEW_REQUIRED,,"לא ניתן לחשב Effective Tax Rate כי לא כל הרכיבים עברו PASS: {'pretax_income': 'REVIEW_REQUIRED', 'income_tax_expense': 'PASS'}",False,pretax_income,pretax_income::row_ambiguous
MU,2022-09-01,2022,0000723125-22-000048,adjusted_net_debt,REVIEW_REQUIRED,,"לא ניתן לחשב מדד נגזר כי לא כל הרכיבים עברו PASS: {'total_debt': 'PASS', 'cash_and_equivalents': 'REVIEW_REQUIRED', 'short_term_investments': 'PASS'}",False,cash_and_equivalents,cash_and_equivalents::row_not_found
MU,2022-09-01,2022,0000723125-22-000048,invested_capital,REVIEW_REQUIRED,,"לא ניתן לחשב מדד נגזר כי לא כל הרכיבים עברו PASS: {'total_debt': 'PASS', 'stockholders_equity': 'PASS', 'cash_and_equivalents': 'REVIEW_REQUIRED', 'short_term_investments': 'PASS'}",False,cash_and_equivalents,cash_and_equivalents::row_not_found
MU,2022-09-01,2022,0000723125-22-000048,nopat,REVIEW_REQUIRED,,"לא ניתן לחשב מדד נגזר כי לא כל הרכיבים עברו PASS: {'operating_income': 'PASS', 'effective_tax_rate': 'REVIEW_REQUIRED'}",False,pretax_income,pretax_income::row_ambiguous
MU,2022-09-01,2022,0000723125-22-000048,average_invested_capital,REVIEW_REQUIRED,,"לא ניתן לחשב מדד נגזר כי לא כל הרכיבים עברו PASS: {'invested_capital': 'REVIEW_REQUIRED', 'invested_capital_prior': 'REVIEW_REQUIRED'}",False,cash_and_equivalents;cash_and_equivalents_prior,cash_and_equivalents::row_not_found;cash_and_equivalents_prior::row_not_found
MU,2022-09-01,2022,0000723125-22-000048,roic,REVIEW_REQUIRED,,"לא ניתן לחשב מדד נגזר כי לא כל הרכיבים עברו PASS: {'nopat': 'REVIEW_REQUIRED', 'average_invested_capital': 'REVIEW_REQUIRED'}",False,pretax_income;cash_and_equivalents;cash_and_equivalents_prior,pretax_income::row_ambiguous;cash_and_equivalents::row_not_found;cash_and_equivalents_prior::row_not_found
MU,2023-08-31,2023,0000723125-23-000054,cash_and_equivalents,REVIEW_REQUIRED,,לא נמצאה אף שורת 'cash_and_equivalents' בתוך Statement role ראשי התואם לכללי ה-Role של המדד.,True,cash_and_equivalents,cash_and_equivalents::row_not_found
MU,2023-08-31,2023,0000723125-23-000054,effective_tax_rate,REVIEW_REQUIRED,,Pretax Income אינו חיובי (-5658000000.0) — לא ניתן לחשב שיעור מס אפקטיבי מהימן.,True,effective_tax_rate,effective_tax_rate::pretax_income_not_positive
MU,2023-08-31,2023,0000723125-23-000054,adjusted_net_debt,REVIEW_REQUIRED,,"לא ניתן לחשב מדד נגזר כי לא כל הרכיבים עברו PASS: {'total_debt': 'PASS', 'cash_and_equivalents': 'REVIEW_REQUIRED', 'short_term_investments': 'PASS'}",False,cash_and_equivalents,cash_and_equivalents::row_not_found
MU,2023-08-31,2023,0000723125-23-000054,invested_capital,REVIEW_REQUIRED,,"לא ניתן לחשב מדד נגזר כי לא כל הרכיבים עברו PASS: {'total_debt': 'PASS', 'stockholders_equity': 'PASS', 'cash_and_equivalents': 'REVIEW_REQUIRED', 'short_term_investments': 'PASS'}",False,cash_and_equivalents,cash_and_equivalents::row_not_found
MU,2023-08-31,2023,0000723125-23-000054,nopat,REVIEW_REQUIRED,,"לא ניתן לחשב מדד נגזר כי לא כל הרכיבים עברו PASS: {'operating_income': 'PASS', 'effective_tax_rate': 'REVIEW_REQUIRED'}",False,effective_tax_rate,effective_tax_rate::pretax_income_not_positive
MU,2023-08-31,2023,0000723125-23-000054,average_invested_capital,REVIEW_REQUIRED,,"לא ניתן לחשב מדד נגזר כי לא כל הרכיבים עברו PASS: {'invested_capital': 'REVIEW_REQUIRED', 'invested_capital_prior': 'REVIEW_REQUIRED'}",False,cash_and_equivalents;cash_and_equivalents_prior,cash_and_equivalents::row_not_found;cash_and_equivalents_prior::row_not_found
MU,2023-08-31,2023,0000723125-23-000054,roic,REVIEW_REQUIRED,,"לא ניתן לחשב מדד נגזר כי לא כל הרכיבים עברו PASS: {'nopat': 'REVIEW_REQUIRED', 'average_invested_capital': 'REVIEW_REQUIRED'}",False,effective_tax_rate;cash_and_equivalents;cash_and_equivalents_prior,effective_tax_rate::pretax_income_not_positive;cash_and_equivalents::row_not_found;cash_and_equivalents_prior::row_not_found
MU,2024-08-29,2024,0000723125-24-000027,cash_and_equivalents,REVIEW_REQUIRED,,לא נמצאה אף שורת 'cash_and_equivalents' בתוך Statement role ראשי התואם לכללי ה-Role של המדד.,True,cash_and_equivalents,cash_and_equivalents::row_not_found
MU,2024-08-29,2024,0000723125-24-000027,adjusted_net_debt,REVIEW_REQUIRED,,"לא ניתן לחשב מדד נגזר כי לא כל הרכיבים עברו PASS: {'total_debt': 'PASS', 'cash_and_equivalents': 'REVIEW_REQUIRED', 'short_term_investments': 'PASS'}",False,cash_and_equivalents,cash_and_equivalents::row_not_found
MU,2024-08-29,2024,0000723125-24-000027,invested_capital,REVIEW_REQUIRED,,"לא ניתן לחשב מדד נגזר כי לא כל הרכיבים עברו PASS: {'total_debt': 'PASS', 'stockholders_equity': 'PASS', 'cash_and_equivalents': 'REVIEW_REQUIRED', 'short_term_investments': 'PASS'}",False,cash_and_equivalents,cash_and_equivalents::row_not_found
MU,2024-08-29,2024,0000723125-24-000027,average_invested_capital,REVIEW_REQUIRED,,"לא ניתן לחשב מדד נגזר כי לא כל הרכיבים עברו PASS: {'invested_capital': 'REVIEW_REQUIRED', 'invested_capital_prior': 'REVIEW_REQUIRED'}",False,cash_and_equivalents;cash_and_equivalents_prior,cash_and_equivalents::row_not_found;cash_and_equivalents_prior::row_not_found
MU,2024-08-29,2024,0000723125-24-000027,roic,REVIEW_REQUIRED,,"לא ניתן לחשב מדד נגזר כי לא כל הרכיבים עברו PASS: {'nopat': 'PASS', 'average_invested_capital': 'REVIEW_REQUIRED'}",False,cash_and_equivalents;cash_and_equivalents_prior,cash_and_equivalents::row_not_found;cash_and_equivalents_prior::row_not_found
CRWD,2022-01-31,2022,0001535527-22-000006,current_debt,REVIEW_REQUIRED,,current_debt = 0 לא הוסק (תנאי 2 לא הוכח): לא נמצא באופן חד-משמעי ביאור לוח פירעונות חוב (Debt Maturity Schedule) — לא ניתן לאשר תנאי 2.,True,current_debt,current_debt::zero_inference_role_not_found
CRWD,2022-01-31,2022,0001535527-22-000006,pretax_income,REVIEW_REQUIRED,,לא נמצאה אף שורת 'pretax_income' בתוך Statement role ראשי התואם לכללי ה-Role של המדד.,True,pretax_income,pretax_income::row_not_found
CRWD,2022-01-31,2022,0001535527-22-000006,short_term_investments,REVIEW_REQUIRED,,לא נמצאה אף שורת 'short_term_investments' בתוך Statement role ראשי התואם לכללי ה-Role של המדד.,True,short_term_investments,short_term_investments::row_not_found
CRWD,2022-01-31,2022,0001535527-22-000006,effective_tax_rate,REVIEW_REQUIRED,,"לא ניתן לחשב Effective Tax Rate כי לא כל הרכיבים עברו PASS: {'pretax_income': 'REVIEW_REQUIRED', 'income_tax_expense': 'PASS'}",False,pretax_income,pretax_income::row_not_found
CRWD,2022-01-31,2022,0001535527-22-000006,total_debt,REVIEW_REQUIRED,,"לא ניתן לחשב מדד נגזר כי לא כל הרכיבים עברו PASS: {'current_debt': 'REVIEW_REQUIRED', 'long_term_debt': 'PASS'}",False,current_debt,current_debt::zero_inference_role_not_found
CRWD,2022-01-31,2022,0001535527-22-000006,adjusted_net_debt,REVIEW_REQUIRED,,"לא ניתן לחשב מדד נגזר כי לא כל הרכיבים עברו PASS: {'total_debt': 'REVIEW_REQUIRED', 'cash_and_equivalents': 'PASS', 'short_term_investments': 'REVIEW_REQUIRED'}",False,current_debt;short_term_investments,current_debt::zero_inference_role_not_found;short_term_investments::row_not_found
CRWD,2022-01-31,2022,0001535527-22-000006,invested_capital,REVIEW_REQUIRED,,"לא ניתן לחשב מדד נגזר כי לא כל הרכיבים עברו PASS: {'total_debt': 'REVIEW_REQUIRED', 'stockholders_equity': 'PASS', 'cash_and_equivalents': 'PASS', 'short_term_investments': 'REVIEW_REQUIRED'}",False,current_debt;short_term_investments,current_debt::zero_inference_role_not_found;short_term_investments::row_not_found
CRWD,2022-01-31,2022,0001535527-22-000006,nopat,REVIEW_REQUIRED,,"לא ניתן לחשב מדד נגזר כי לא כל הרכיבים עברו PASS: {'operating_income': 'PASS', 'effective_tax_rate': 'REVIEW_REQUIRED'}",False,pretax_income,pretax_income::row_not_found
CRWD,2022-01-31,2022,0001535527-22-000006,average_invested_capital,REVIEW_REQUIRED,,"לא ניתן לחשב מדד נגזר כי לא כל הרכיבים עברו PASS: {'invested_capital': 'REVIEW_REQUIRED', 'invested_capital_prior': 'REVIEW_REQUIRED'}",False,current_debt;short_term_investments;current_debt_prior;short_term_investments_prior,current_debt::zero_inference_role_not_found;short_term_investments::row_not_found;current_debt_prior::zero_inference_role_not_found;short_term_investments_prior::row_not_found
CRWD,2022-01-31,2022,0001535527-22-000006,roic,REVIEW_REQUIRED,,"לא ניתן לחשב מדד נגזר כי לא כל הרכיבים עברו PASS: {'nopat': 'REVIEW_REQUIRED', 'average_invested_capital': 'REVIEW_REQUIRED'}",False,pretax_income;current_debt;short_term_investments;current_debt_prior;short_term_investments_prior,pretax_income::row_not_found;current_debt::zero_inference_role_not_found;short_term_investments::row_not_found;current_debt_prior::zero_inference_role_not_found;short_term_investments_prior::row_not_found
CRWD,2023-01-31,2023,0001535527-23-000008,current_debt,REVIEW_REQUIRED,,current_debt = 0 לא הוסק (תנאי 2 לא הוכח): לא נמצא באופן חד-משמעי ביאור לוח פירעונות חוב (Debt Maturity Schedule) — לא ניתן לאשר תנאי 2.,True,current_debt,current_debt::zero_inference_role_not_found
CRWD,2023-01-31,2023,0001535527-23-000008,pretax_income,REVIEW_REQUIRED,,לא נמצאה אף שורת 'pretax_income' בתוך Statement role ראשי התואם לכללי ה-Role של המדד.,True,pretax_income,pretax_income::row_not_found
CRWD,2023-01-31,2023,0001535527-23-000008,effective_tax_rate,REVIEW_REQUIRED,,"לא ניתן לחשב Effective Tax Rate כי לא כל הרכיבים עברו PASS: {'pretax_income': 'REVIEW_REQUIRED', 'income_tax_expense': 'PASS'}",False,pretax_income,pretax_income::row_not_found
CRWD,2023-01-31,2023,0001535527-23-000008,total_debt,REVIEW_REQUIRED,,"לא ניתן לחשב מדד נגזר כי לא כל הרכיבים עברו PASS: {'current_debt': 'REVIEW_REQUIRED', 'long_term_debt': 'PASS'}",False,current_debt,current_debt::zero_inference_role_not_found
CRWD,2023-01-31,2023,0001535527-23-000008,adjusted_net_debt,REVIEW_REQUIRED,,"לא ניתן לחשב מדד נגזר כי לא כל הרכיבים עברו PASS: {'total_debt': 'REVIEW_REQUIRED', 'cash_and_equivalents': 'PASS', 'short_term_investments': 'PASS'}",False,current_debt,current_debt::zero_inference_role_not_found
CRWD,2023-01-31,2023,0001535527-23-000008,invested_capital,REVIEW_REQUIRED,,"לא ניתן לחשב מדד נגזר כי לא כל הרכיבים עברו PASS: {'total_debt': 'REVIEW_REQUIRED', 'stockholders_equity': 'PASS', 'cash_and_equivalents': 'PASS', 'short_term_investments': 'PASS'}",False,current_debt,current_debt::zero_inference_role_not_found
CRWD,2023-01-31,2023,0001535527-23-000008,nopat,REVIEW_REQUIRED,,"לא ניתן לחשב מדד נגזר כי לא כל הרכיבים עברו PASS: {'operating_income': 'PASS', 'effective_tax_rate': 'REVIEW_REQUIRED'}",False,pretax_income,pretax_income::row_not_found
